-5.374085463365293469e-01;-1.499999999999999944e-01
-5.342841995769825880e-01;-1.499999999999999944e-01
-5.311598528174360512e-01;-1.499999999999999944e-01
-5.280355060578891813e-01;-1.499999999999999944e-01
-5.249111592983427554e-01;-1.499999999999999944e-01
-5.217868125387959966e-01;-1.499999999999999944e-01
-5.186624657792495707e-01;-1.499999999999999944e-01
-5.155381190197027008e-01;-1.499999999999999944e-01
-5.124137722601562750e-01;-1.499999999999999944e-01
-5.092894255006094051e-01;-1.499999999999999944e-01
-5.061650787410628682e-01;-1.499999999999999944e-01
-5.030407319815161094e-01;-1.499999999999999944e-01
-4.999163852219696835e-01;-1.499999999999999944e-01
-4.967920384624229246e-01;-1.499999999999999944e-01
-4.936676917028763878e-01;-1.499999999999999944e-01
-4.905433449433296289e-01;-1.499999999999999944e-01
-4.874189981837830921e-01;-1.499999999999999944e-01
-4.842946514242362221e-01;-1.499999999999999944e-01
-4.811703046646897963e-01;-1.499999999999999944e-01
-4.780459579051430374e-01;-1.499999999999999944e-01
-4.605163714165361188e-01;-1.499999999999999944e-01
-4.575120683213983463e-01;-1.499999999999999944e-01
-4.545077652262605739e-01;-1.499999999999999944e-01
-4.515034621311228014e-01;-1.499999999999999944e-01
-4.484991590359849178e-01;-1.499999999999999944e-01
-4.454948559408472564e-01;-1.499999999999999944e-01
-4.424905528457093729e-01;-1.499999999999999944e-01
-4.394862497505716004e-01;-1.499999999999999944e-01
-4.364819466554337168e-01;-1.499999999999999944e-01
-4.334776435602959443e-01;-1.499999999999999944e-01
-4.304733404651581719e-01;-1.499999999999999944e-01
-4.274690373700203994e-01;-1.499999999999999944e-01
-4.244647342748825158e-01;-1.499999999999999944e-01
-4.214604311797447433e-01;-1.499999999999999944e-01
-4.184561280846069709e-01;-1.499999999999999944e-01
-4.154518249894691984e-01;-1.499999999999999944e-01
-4.124475218943313148e-01;-1.499999999999999944e-01
-4.094432187991935423e-01;-1.499999999999999944e-01
-4.064389157040558809e-01;-1.499999999999999944e-01
-4.034346126089178863e-01;-1.499999999999999944e-01
-5.041451884327380339e-01;-1.449999999999999900e-01
-5.012584370867898542e-01;-1.449999999999999900e-01
-4.983716857408417855e-01;-1.449999999999999900e-01
-4.954849343948936058e-01;-1.449999999999999900e-01
-4.925981830489454261e-01;-1.449999999999999900e-01
-4.897114317029973574e-01;-1.449999999999999900e-01
-4.868246803570492887e-01;-1.449999999999999900e-01
-4.839379290111009979e-01;-1.449999999999999900e-01
-4.810511776651529292e-01;-1.449999999999999900e-01
-4.781644263192049715e-01;-1.449999999999999900e-01
-4.752776749732566808e-01;-1.449999999999999900e-01
-4.723909236273086121e-01;-1.449999999999999900e-01
-4.695041722813604324e-01;-1.449999999999999900e-01
-4.666174209354122526e-01;-1.449999999999999900e-01
-4.637306695894642949e-01;-1.449999999999999900e-01
-4.608439182435161152e-01;-1.449999999999999900e-01
-4.579571668975679355e-01;-1.449999999999999900e-01
-4.550704155516197558e-01;-1.449999999999999900e-01
-4.521836642056716871e-01;-1.449999999999999900e-01
-4.492969128597235073e-01;-1.449999999999999900e-01
-4.325854308716614582e-01;-1.449999999999999900e-01
-4.298138856143974840e-01;-1.449999999999999900e-01
-4.270423403571337317e-01;-1.449999999999999900e-01
-4.242707950998697575e-01;-1.449999999999999900e-01
-4.214992498426060052e-01;-1.449999999999999900e-01
-4.187277045853422530e-01;-1.449999999999999900e-01
-4.159561593280783898e-01;-1.449999999999999900e-01
-4.131846140708145265e-01;-1.449999999999999900e-01
-4.104130688135507743e-01;-1.449999999999999900e-01
-4.076415235562866890e-01;-1.449999999999999900e-01
-4.048699782990229368e-01;-1.449999999999999900e-01
-4.020984330417590735e-01;-1.449999999999999900e-01
-3.993268877844953213e-01;-1.449999999999999900e-01
-3.965553425272313470e-01;-1.449999999999999900e-01
-3.937837972699675948e-01;-1.449999999999999900e-01
-3.910122520127038426e-01;-1.449999999999999900e-01
-3.882407067554398683e-01;-1.449999999999999900e-01
-3.854691614981760051e-01;-1.449999999999999900e-01
-3.826976162409122528e-01;-1.449999999999999900e-01
-3.799260709836482786e-01;-1.449999999999999900e-01
-4.721966021630352728e-01;-1.400000000000000133e-01
-4.695380550047277834e-01;-1.400000000000000133e-01
-4.668795078464205162e-01;-1.400000000000000133e-01
-4.642209606881129158e-01;-1.400000000000000133e-01
-4.615624135298055375e-01;-1.400000000000000133e-01
-4.589038663714981592e-01;-1.400000000000000133e-01
-4.562453192131907809e-01;-1.400000000000000133e-01
-4.535867720548834026e-01;-1.400000000000000133e-01
-4.509282248965760242e-01;-1.400000000000000133e-01
-4.482696777382685349e-01;-1.400000000000000133e-01
-4.456111305799612676e-01;-1.400000000000000133e-01
-4.429525834216537783e-01;-1.400000000000000133e-01
-4.402940362633465110e-01;-1.400000000000000133e-01
-4.376354891050390217e-01;-1.400000000000000133e-01
-4.349769419467316434e-01;-1.400000000000000133e-01
-4.323183947884241540e-01;-1.400000000000000133e-01
-4.296598476301168867e-01;-1.400000000000000133e-01
-4.270013004718092864e-01;-1.400000000000000133e-01
-4.243427533135021301e-01;-1.400000000000000133e-01
-4.216842061551946408e-01;-1.400000000000000133e-01
-4.057152696966572769e-01;-1.400000000000000133e-01
-4.031676424491850153e-01;-1.400000000000000133e-01
-4.006200152017129756e-01;-1.400000000000000133e-01
-3.980723879542407140e-01;-1.400000000000000133e-01
-3.955247607067686744e-01;-1.400000000000000133e-01
-3.929771334592965237e-01;-1.400000000000000133e-01
-3.904295062118244841e-01;-1.400000000000000133e-01
-3.878818789643522225e-01;-1.400000000000000133e-01
-3.853342517168801828e-01;-1.400000000000000133e-01
-3.827866244694080322e-01;-1.400000000000000133e-01
-3.802389972219358816e-01;-1.400000000000000133e-01
-3.776913699744637309e-01;-1.400000000000000133e-01
-3.751437427269915803e-01;-1.400000000000000133e-01
-3.725961154795194297e-01;-1.400000000000000133e-01
-3.700484882320472790e-01;-1.400000000000000133e-01
-3.675008609845751284e-01;-1.400000000000000133e-01
-3.649532337371029778e-01;-1.400000000000000133e-01
-3.624056064896307161e-01;-1.400000000000000133e-01
-3.598579792421586765e-01;-1.400000000000000133e-01
-3.573103519946865259e-01;-1.400000000000000133e-01
-4.414128119961030494e-01;-1.350000000000000089e-01
-4.389741490532736989e-01;-1.350000000000000089e-01
-4.365354861104444595e-01;-1.350000000000000089e-01
-4.340968231676151090e-01;-1.350000000000000089e-01
-4.316581602247857585e-01;-1.350000000000000089e-01
-4.292194972819565191e-01;-1.350000000000000089e-01
-4.267808343391271686e-01;-1.350000000000000089e-01
-4.243421713962978181e-01;-1.350000000000000089e-01
-4.219035084534685787e-01;-1.350000000000000089e-01
-4.194648455106392282e-01;-1.350000000000000089e-01
-4.170261825678099887e-01;-1.350000000000000089e-01
-4.145875196249806383e-01;-1.350000000000000089e-01
-4.121488566821513988e-01;-1.350000000000000089e-01
-4.097101937393219373e-01;-1.350000000000000089e-01
-4.072715307964928089e-01;-1.350000000000000089e-01
-4.048328678536633474e-01;-1.350000000000000089e-01
-4.023942049108341079e-01;-1.350000000000000089e-01
-3.999555419680047574e-01;-1.350000000000000089e-01
-3.975168790251755180e-01;-1.350000000000000089e-01
